<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2014.05.05	1.38724	1.38860	1.38645	1.38742	24307	0	2
2014.05.06	1.38743	1.39511	1.38718	1.39246	38700	0	2
2014.05.07	1.39248	1.39385	1.39086	1.39112	38468	0	2
2014.05.08	1.39111	1.39935	1.38327	1.38393	61815	0	2
2014.05.09	1.38393	1.38442	1.37449	1.37563	43631	0	2
2014.05.11	1.37517	1.37598	1.37515	1.37589	390	0	3
2014.05.12	1.37584	1.37746	1.37491	1.37579	28873	0	2
2014.05.13	1.37579	1.37713	1.36889	1.37033	50800	0	2
2014.05.14	1.37033	1.37305	1.36976	1.37142	40616	0	2
2014.05.15	1.37140	1.37323	1.36481	1.37101	57184	0	2
2014.05.16	1.37103	1.37266	1.36852	1.36916	34536	0	2
2014.05.18	1.36921	1.37013	1.36919	1.36973	282	0	3
2014.05.19	1.36972	1.37341	1.36951	1.37085	33685	0	2
2014.05.20	1.37087	1.37136	1.36777	1.36989	32118	0	2
2014.05.21	1.36993	1.37232	1.36346	1.36860	42966	0	2
2014.05.22	1.36860	1.36875	1.36450	1.36560	38096	0	2
2014.05.23	1.36560	1.36563	1.36154	1.36311	34763	0	2
2014.05.25	1.36174	1.36296	1.36127	1.36241	502	0	6
2014.05.26	1.36241	1.36543	1.36153	1.36442	22968	0	2
2014.05.27	1.36444	1.36685	1.36124	1.36336	42747	0	2
2014.05.28	1.36336	1.36375	1.35883	1.35922	45691	0	2
2014.05.29	1.35922	1.36254	1.35859	1.36021	43341	0	2
2014.05.30	1.36022	1.36499	1.35983	1.36291	43743	0	2
2014.06.01	1.36342	1.36353	1.36309	1.36319	289	0	4
2014.06.02	1.36319	1.36359	1.35879	1.35979	44048	0	2
2014.06.03	1.35979	1.36477	1.35864	1.36268	44112	0	2
2014.06.04	1.36267	1.36386	1.35962	1.36001	37205	0	2
2014.06.05	1.35998	1.36695	1.35027	1.36626	64224	0	8
2014.06.06	1.36626	1.36770	1.36209	1.36409	56233	0	2
2014.06.08	1.36417	1.36458	1.36412	1.36452	209	0	8
2014.06.09	1.36453	1.36685	1.35821	1.35920	24462	0	8
2014.06.10	1.35921	1.36014	1.35330	1.35443	30285	0	8
2014.06.11	1.35442	1.35567	1.35211	1.35334	29473	0	8
2014.06.12	1.35335	1.35715	1.35119	1.35488	35731	0	8
2014.06.13	1.35491	1.35788	1.35208	1.35373	42896	0	2
2014.06.15	1.35388	1.35427	1.35361	1.35374	506	0	8
2014.06.16	1.35375	1.35791	1.35127	1.35721	26349	0	8
2014.06.17	1.35720	1.35867	1.35358	1.35460	24742	0	8
2014.06.18	1.35459	1.35993	1.35413	1.35872	32492	0	8
2014.06.19	1.35871	1.36429	1.35839	1.36059	29993	0	8
2014.06.20	1.36060	1.36338	1.35642	1.35977	31320	0	2
2014.06.22	1.35878	1.35954	1.35878	1.35929	369	0	8
2014.06.23	1.35929	1.36130	1.35737	1.36033	20727	0	8
2014.06.24	1.36036	1.36272	1.35830	1.36022	25279	0	8
2014.06.25	1.36024	1.36507	1.36000	1.36306	22101	0	8
2014.06.26	1.36304	1.36409	1.35755	1.36119	24663	0	8
2014.06.27	1.36120	1.36508	1.36098	1.36473	32556	0	2
2014.06.29	1.36423	1.36469	1.36423	1.36445	221	0	8
2014.06.30	1.36445	1.36969	1.36399	1.36926	23936	0	8
2014.07.01	1.36928	1.37000	1.36751	1.36788	21885	0	8
2014.07.02	1.36787	1.36821	1.36410	1.36566	21742	0	8
2014.07.03	1.36569	1.36640	1.35958	1.36086	32998	0	8
2014.07.04	1.36085	1.36110	1.35852	1.35936	22111	0	2
2014.07.06	1.35927	1.35960	1.35925	1.35930	392	0	6
2014.07.07	1.35930	1.36090	1.35759	1.36055	29947	0	2
2014.07.08	1.36055	1.36172	1.35879	1.36114	31635	0	2
2014.07.09	1.36117	1.36483	1.36020	1.36402	41840	0	2
2014.07.10	1.36401	1.36505	1.35890	1.36061	42875	0	2
2014.07.11	1.36062	1.36248	1.35916	1.36046	34478	0	2
2014.07.13	1.35997	1.36069	1.35996	1.36048	613	0	7
2014.07.14	1.36049	1.36401	1.35972	1.36205	33940	0	2
2014.07.15	1.36207	1.36278	1.35618	1.35678	53321	0	2
2014.07.16	1.35678	1.35711	1.35206	1.35253	41913	0	2
2014.07.17	1.35253	1.35402	1.35163	1.35261	44318	0	2
2014.07.18	1.35261	1.35358	1.34907	1.35224	48257	0	2
2014.07.20	1.35273	1.35303	1.35243	1.35293	612	0	6
2014.07.21	1.35292	1.35488	1.35127	1.35228	34133	0	2
2014.07.22	1.35227	1.35295	1.34586	1.34659	51080	0	2
2014.07.23	1.34659	1.34739	1.34544	1.34624	39149	0	2
2014.07.24	1.34622	1.34847	1.34378	1.34624	45934	0	2
2014.07.25	1.34624	1.34754	1.34212	1.34279	43704	0	2
2014.07.27	1.34285	1.34318	1.34282	1.34303	334	0	2
2014.07.28	1.34305	1.34437	1.34267	1.34394	28842	0	2
2014.07.29	1.34394	1.34443	1.34041	1.34089	39014	0	2
2014.07.30	1.34090	1.34151	1.33667	1.33947	61872	0	2
2014.07.31	1.33946	1.34003	1.33714	1.33880	49891	0	2
2014.08.01	1.33880	1.34445	1.33783	1.34302	59826	0	2
2014.08.03	1.34291	1.34315	1.34248	1.34272	1051	0	5
2014.08.04	1.34270	1.34309	1.34092	1.34220	34442	0	2
2014.08.05	1.34219	1.34246	1.33581	1.33712	48450	0	2
2014.08.06	1.33713	1.33872	1.33329	1.33836	60164	0	2
2014.08.07	1.33835	1.33935	1.33369	1.33615	61951	0	2
2014.08.08	1.33615	1.34325	1.33433	1.34106	64978	0	2
2014.08.10	1.34073	1.34105	1.34020	1.34057	545	0	2
2014.08.11	1.34057	1.34083	1.33802	1.33845	33484	0	2
2014.08.12	1.33844	1.33858	1.33358	1.33670	44280	0	2
2014.08.13	1.33670	1.34150	1.33420	1.33632	51966	0	2
2014.08.14	1.33631	1.34075	1.33483	1.33637	54355	0	2
2014.08.15	1.33638	1.34116	1.33585	1.34011	54954	0	2
2014.08.17	1.33922	1.33979	1.33905	1.33912	687	0	2
2014.08.18	1.33913	1.33990	1.33527	1.33615	38238	0	2
2014.08.19	1.33614	1.33629	1.33130	1.33177	49884	0	2
2014.08.20	1.33177	1.33242	1.32551	1.32578	57863	0	2
2014.08.21	1.32577	1.32883	1.32416	1.32819	48476	0	2
2014.08.22	1.32818	1.32965	1.32205	1.32344	54795	0	2
2014.08.24	1.31969	1.32041	1.31853	1.31905	1567	0	4
2014.08.25	1.31907	1.32102	1.31837	1.31905	40784	0	2
2014.08.26	1.31905	1.32145	1.31644	1.31683	54519	0	2
2014.08.27	1.31683	1.32097	1.31525	1.31936	58542	0	2
2014.08.28	1.31935	1.32205	1.31595	1.31837	59048	0	2
2014.08.29	1.31836	1.31960	1.31302	1.31303	54083	0	2
2014.08.31	1.31262	1.31323	1.31262	1.31281	415	0	4
2014.09.01	1.31282	1.31452	1.31188	1.31273	32489	0	2
2014.09.02	1.31274	1.31366	1.31099	1.31326	52629	0	2
2014.09.03	1.31324	1.31598	1.31219	1.31480	59771	0	2
2014.09.04	1.31481	1.31539	1.29198	1.29355	87778	0	2
2014.09.05	1.29357	1.29881	1.29217	1.29498	70098	0	2
2014.09.07	1.29545	1.29581	1.29501	1.29545	984	0	2
2014.09.08	1.29545	1.29588	1.28815	1.28998	67914	0	2
2014.09.09	1.28998	1.29572	1.28592	1.29400	81312	0	2
2014.09.10	1.29399	1.29627	1.28835	1.29162	84774	0	2
2014.09.11	1.29162	1.29515	1.28968	1.29225	80576	0	2
2014.09.12	1.29228	1.29791	1.29086	1.29515	76951	0	2
2014.09.14	1.29698	1.29698	1.29645	1.29679	471	0	2
2014.09.15	1.29680	1.29692	1.29084	1.29405	59243	0	2
2014.09.16	1.29402	1.29948	1.29220	1.29570	78569	0	2
2014.09.17	1.29571	1.29813	1.28351	1.28445	92206	0	2
2014.09.18	1.28447	1.29300	1.28340	1.29157	85857	0	2
2014.09.19	1.29157	1.29287	1.28269	1.28269	93559	0	2
2014.09.21	1.28327	1.28331	1.28252	1.28267	703	0	7
2014.09.22	1.28267	1.28676	1.28160	1.28461	63804	0	2
2014.09.23	1.28460	1.29010	1.28424	1.28483	70564	0	2
2014.09.24	1.28482	1.28635	1.27739	1.27777	74436	0	2
2014.09.25	1.27777	1.27831	1.26969	1.27511	92223	0	2
2014.09.26	1.27511	1.27606	1.26767	1.26817	76615	0	2
2014.09.28	1.26811	1.26830	1.26787	1.26813	465	0	2
2014.09.29	1.26816	1.27146	1.26634	1.26884	78653	0	2
2014.09.30	1.26883	1.27021	1.25708	1.26305	94814	0	2
2014.10.01	1.26305	1.26394	1.25833	1.26182	104736	0	2
2014.10.02	1.26177	1.26985	1.26133	1.26693	120284	0	2
2014.10.03	1.26693	1.26717	1.25003	1.25129	95394	0	2
2014.10.05	1.25119	1.25149	1.25105	1.25110	468	0	5
2014.10.06	1.25112	1.26745	1.25086	1.26529	94284	0	2
2014.10.07	1.26532	1.26817	1.25834	1.26642	127225	0	2
2014.10.08	1.26646	1.27488	1.26223	1.27299	128719	0	2
2014.10.09	1.27301	1.27911	1.26637	1.26890	137567	0	2
2014.10.10	1.26890	1.27157	1.26051	1.26307	108283	0	2
2014.10.12	1.26280	1.26298	1.26200	1.26291	880	0	2
2014.10.13	1.26290	1.27677	1.26272	1.27407	104238	0	2
2014.10.14	1.27407	1.27487	1.26398	1.26578	120182	0	2
2014.10.15	1.26579	1.28869	1.26245	1.28155	172824	0	2
2014.10.16	1.28155	1.28445	1.27053	1.28038	161868	0	2
2014.10.17	1.28034	1.28365	1.27434	1.27532	94908	0	2
2014.10.19	1.27552	1.27598	1.27505	1.27547	558	0	3
2014.10.20	1.27548	1.28165	1.27310	1.27945	83263	0	2
2014.10.21	1.27949	1.28400	1.27110	1.27114	118819	0	2
2014.10.22	1.27115	1.27393	1.26369	1.26444	112522	0	2
2014.10.23	1.26446	1.26765	1.26134	1.26450	101696	0	2
2014.10.24	1.26450	1.26954	1.26346	1.26661	96026	0	2
2014.10.26	1.26731	1.26790	1.26718	1.26754	1659	0	2
2014.10.27	1.26755	1.27231	1.26655	1.26956	90279	0	2
2014.10.28	1.26954	1.27646	1.26844	1.27358	100220	0	2
2014.10.29	1.27359	1.27705	1.26260	1.26378	105774	0	2
2014.10.30	1.26375	1.26391	1.25467	1.26050	135631	0	2
2014.10.31	1.26052	1.26136	1.24853	1.25190	150792	0	2
2014.11.02	1.25079	1.25138	1.25042	1.25084	834	0	2
2014.11.03	1.25084	1.25113	1.24383	1.24906	131058	0	2
2014.11.04	1.24897	1.25772	1.24873	1.25522	130486	0	2
2014.11.05	1.25521	1.25668	1.24570	1.24748	153105	0	2
2014.11.06	1.24754	1.25332	1.23638	1.23788	160607	0	2
2014.11.07	1.23787	1.24694	1.23576	1.24546	148181	0	2
2014.11.09	1.24682	1.24693	1.24597	1.24628	1054	0	3
2014.11.10	1.24630	1.25091	1.24156	1.24238	94119	0	2
2014.11.11	1.24238	1.24992	1.23941	1.24730	110080	0	2
2014.11.12	1.24732	1.24976	1.24190	1.24281	134743	0	2
2014.11.13	1.24282	1.24916	1.24262	1.24751	105120	0	2
2014.11.14	1.24750	1.25460	1.23982	1.25233	130232	0	2
2014.11.16	1.25312	1.25326	1.25179	1.25181	1012	0	2
2014.11.17	1.25185	1.25772	1.24445	1.24495	114327	0	2
2014.11.18	1.24495	1.25450	1.24430	1.25314	113299	0	2
2014.11.19	1.25316	1.26000	1.25120	1.25452	122641	0	2
2014.11.20	1.25452	1.25750	1.25040	1.25418	140356	0	2
2014.11.21	1.25419	1.25679	1.23747	1.23849	140917	0	2
2014.11.23	1.23630	1.23750	1.23623	1.23714	2367	0	2
2014.11.24	1.23715	1.24444	1.23637	1.24380	101362	0	2
2014.11.25	1.24379	1.24870	1.24019	1.24734	106990	0	2
2014.11.26	1.24734	1.25314	1.24433	1.25063	109302	0	2
2014.11.27	1.25063	1.25234	1.24559	1.24587	71496	0	2
2014.11.28	1.24585	1.24899	1.24259	1.24503	98196	0	2
2014.11.30	1.24546	1.24567	1.24444	1.24464	1660	0	2
2014.12.01	1.24462	1.25065	1.24187	1.24726	117378	0	2
2014.12.02	1.24726	1.24759	1.23765	1.23829	96573	0	2
2014.12.03	1.23827	1.23904	1.23009	1.23068	111903	0	2
2014.12.04	1.23066	1.24562	1.22787	1.23780	144959	0	2
2014.12.05	1.23776	1.23927	1.22707	1.22830	112774	0	2
2014.12.07	1.22851	1.22902	1.22810	1.22844	1375	0	2
2014.12.08	1.22844	1.23437	1.22469	1.23162	106828	0	2
2014.12.09	1.23159	1.24479	1.22919	1.23778	134809	0	2
2014.12.10	1.23776	1.24481	1.23618	1.24454	123724	0	2
2014.12.11	1.24452	1.24949	1.23697	1.24061	140812	0	2
2014.12.12	1.24061	1.24850	1.23841	1.24600	120178	0	2
2014.12.14	1.24709	1.24778	1.24628	1.24749	1720	0	2
2014.12.15	1.24744	1.24785	1.24144	1.24454	131510	0	2
2014.12.16	1.24452	1.25697	1.24352	1.25107	161153	0	2
2014.12.17	1.25107	1.25154	1.23200	1.23310	155443	0	2
2014.12.18	1.23315	1.23525	1.22655	1.22873	136378	0	2
2014.12.19	1.22874	1.23019	1.22199	1.22280	110564	0	2
2014.12.21	1.22237	1.22253	1.22199	1.22205	593	0	3
2014.12.22	1.22204	1.22723	1.22163	1.22274	72551	0	2
2014.12.23	1.22276	1.22454	1.21643	1.21720	78651	0	2
2014.12.24	1.21717	1.22198	1.21693	1.21891	51944	0	2
2014.12.26	1.22136	1.22164	1.21680	1.21767	33866	0	2
2014.12.28	1.21793	1.21807	1.21732	1.21771	1140	0	4
2014.12.29	1.21771	1.22207	1.21427	1.21554	69607	0	2
2014.12.30	1.21552	1.21873	1.21235	1.21567	76494	0	2
2014.12.31	1.21567	1.21695	1.20972	1.20995	58073	0	2
2015.01.01	1.21040	1.21064	1.20981	1.21013	1531	0	3
2015.01.02	1.21014	1.21019	1.19998	1.20027	94805	0	2
2015.01.04	1.19354	1.19535	1.18709	1.19450	5036	0	2
2015.01.05	1.19453	1.19762	1.18869	1.19325	114313	0	2
2015.01.06	1.19324	1.19686	1.18462	1.18730	124302	0	2
2015.01.07	1.18729	1.18964	1.18017	1.18334	130854	0	2
2015.01.08	1.18332	1.18472	1.17539	1.17898	108815	0	2
2015.01.09	1.17900	1.18458	1.17621	1.18395	121826	0	2
2015.01.11	1.18483	1.18692	1.18449	1.18665	1440	0	2
2015.01.12	1.18664	1.18707	1.17858	1.18292	103007	0	2
2015.01.13	1.18292	1.18596	1.17528	1.17755	129426	0	2
2015.01.14	1.17754	1.18460	1.17271	1.17888	144473	0	2
2015.01.15	1.17889	1.17906	1.15675	1.16266	209215	0	2
2015.01.16	1.16265	1.16485	1.14596	1.15558	176128	0	2
2015.01.18	1.15524	1.15670	1.15524	1.15632	783	0	4
2015.01.19	1.15635	1.16386	1.15512	1.16043	104602	0	2
2015.01.20	1.16042	1.16145	1.15401	1.15544	111620	0	2
2015.01.21	1.15543	1.16801	1.15410	1.16128	134420	0	2
2015.01.22	1.16128	1.16516	1.13158	1.13692	160546	0	2
2015.01.23	1.13691	1.13737	1.11141	1.12025	174513	0	2
2015.01.25	1.11504	1.11557	1.11335	1.11430	2205	0	2
2015.01.26	1.11454	1.12951	1.10972	1.12362	137722	0	2
2015.01.27	1.12363	1.14224	1.12234	1.13708	141105	0	2
2015.01.28	1.13710	1.13821	1.12721	1.12762	132786	0	2
2015.01.29	1.12762	1.13675	1.12615	1.13284	125023	0	2
2015.01.30	1.13281	1.13634	1.12766	1.12862	121520	0	2
2015.02.01	1.13161	1.13192	1.13043	1.13114	1729	0	2
2015.02.02	1.13115	1.13621	1.12921	1.13353	101035	0	2
2015.02.03	1.13354	1.15336	1.13120	1.14643	130911	0	2
2015.02.04	1.14647	1.14847	1.13151	1.13339	123813	0	2
2015.02.05	1.13342	1.14984	1.13037	1.14770	133868	0	2
2015.02.06	1.14771	1.14782	1.13103	1.13113	115585	0	2
2015.02.08	1.12966	1.13121	1.12955	1.13115	946	0	2
2015.02.09	1.13116	1.13591	1.12698	1.13248	106788	0	2
2015.02.10	1.13248	1.13452	1.12727	1.13158	110128	0	2
2015.02.11	1.13157	1.13514	1.12795	1.13298	94068	0	2
2015.02.12	1.13297	1.14229	1.13018	1.14009	121745	0	2
2015.02.13	1.14010	1.14427	1.13793	1.13840	93334	0	2
2015.02.15	1.13958	1.14004	1.13902	1.13987	630	0	2
2015.02.16	1.13973	1.14288	1.13191	1.13459	73643	0	2
2015.02.17	1.13460	1.14488	1.13217	1.14093	106626	0	2
2015.02.18	1.14094	1.14156	1.13336	1.14021	88554	0	2
2015.02.19	1.14020	1.14500	1.13549	1.13628	81947	0	2
2015.02.20	1.13629	1.14295	1.12786	1.13778	111084	0	2
2015.02.22	1.13923	1.13957	1.13783	1.13797	1064	0	2
2015.02.23	1.13797	1.13931	1.12949	1.13359	72702	0	2
2015.02.24	1.13358	1.13579	1.12882	1.13397	92895	0	2
2015.02.25	1.13396	1.13886	1.13354	1.13638	86603	0	2
2015.02.26	1.13637	1.13792	1.11834	1.11948	96706	0	2
2015.02.27	1.11947	1.12449	1.11759	1.11966	102961	0	2
2015.03.01	1.11797	1.11870	1.11789	1.11813	1415	0	2
2015.03.02	1.11814	1.12404	1.11597	1.11790	78546	0	2
2015.03.03	1.11792	1.12172	1.11544	1.11801	85776	0	2
2015.03.04	1.11801	1.11854	1.10613	1.10805	95878	0	2
2015.03.05	1.10807	1.11144	1.09873	1.10310	106526	0	2
2015.03.06	1.10309	1.10322	1.08388	1.08406	105671	0	2
2015.03.08	1.08347	1.08400	1.08224	1.08379	2411	0	2
2015.03.09	1.08379	1.09063	1.08359	1.08473	83677	0	2
2015.03.10	1.08473	1.08477	1.06669	1.06860	141156	0	2
2015.03.11	1.06861	1.07165	1.05111	1.05509	151059	0	2
2015.03.12	1.05509	1.06837	1.04934	1.06220	158869	0	2
2015.03.13	1.06221	1.06346	1.04621	1.04935	125669	0	2
2015.03.15	1.04890	1.05056	1.04830	1.04992	3252	0	2
2015.03.16	1.04998	1.06193	1.04792	1.05702	114240	0	2
2015.03.17	1.05702	1.06506	1.05511	1.05936	109757	0	2
2015.03.18	1.05936	1.10438	1.05797	1.08230	152430	0	2
2015.03.19	1.08232	1.09191	1.06129	1.06685	188562	0	2
2015.03.20	1.06685	1.08818	1.06551	1.08135	140788	0	2
2015.03.22	1.08667	1.08688	1.08327	1.08391	2985	0	2
2015.03.23	1.08392	1.09710	1.07670	1.09582	156358	0	2
2015.03.24	1.09581	1.10291	1.08899	1.09131	149828	0	2
2015.03.25	1.09131	1.10142	1.09004	1.09643	125602	0	2
2015.03.26	1.09644	1.10521	1.08561	1.08791	144163	0	2
2015.03.27	1.08793	1.09486	1.08009	1.08882	133321	0	2
2015.03.29	1.08852	1.08925	1.08828	1.08880	413	0	2
2015.03.30	1.08880	1.08946	1.08098	1.08236	109868	0	2
2015.03.31	1.08236	1.08451	1.07128	1.07405	120387	0	2
2015.04.01	1.07405	1.07996	1.07184	1.07660	124191	0	2
2015.04.02	1.07660	1.09052	1.07501	1.08786	106814	0	2
2015.04.03	1.08787	1.10269	1.08636	1.09657	62534	0	2
2015.04.05	1.09992	1.10026	1.09915	1.09947	742	0	2
2015.04.06	1.09950	1.10353	1.09091	1.09333	61564	0	2
2015.04.07	1.09333	1.09545	1.08029	1.08104	113329	0	2
2015.04.08	1.08114	1.08872	1.07631	1.07814	121430	0	2
2015.04.09	1.07819	1.07885	1.06374	1.06617	115211	0	2
2015.04.10	1.06610	1.06834	1.05675	1.06007	109547	0	2
2015.04.12	1.05875	1.05976	1.05874	1.05949	358	0	2
2015.04.13	1.05960	1.06189	1.05199	1.05678	120891	0	2
2015.04.14	1.05670	1.07073	1.05312	1.06538	130230	0	2
2015.04.15	1.06543	1.07018	1.05701	1.06783	143593	0	2
2015.04.16	1.06783	1.08177	1.06241	1.07640	163267	0	2
2015.04.17	1.07636	1.08485	1.07340	1.08039	143797	0	2
2015.04.19	1.08172	1.08196	1.08077	1.08114	616	0	2
2015.04.20	1.08116	1.08181	1.07118	1.07382	112497	0	2
2015.04.21	1.07386	1.07810	1.06595	1.07375	111724	0	2
2015.04.22	1.07377	1.08007	1.07083	1.07212	121899	0	2
2015.04.23	1.07212	1.08458	1.06658	1.08220	135921	0	2
2015.04.24	1.08220	1.08998	1.07844	1.08718	135116	0	2
2015.04.26	1.08642	1.08681	1.08587	1.08666	264	0	2
2015.04.27	1.08670	1.09264	1.08191	1.08837	119577	0	2
2015.04.28	1.08832	1.09907	1.08599	1.09752	124629	0	2
2015.04.29	1.09783	1.11876	1.09592	1.11141	158725	0	2
2015.04.30	1.11164	1.12661	1.10710	1.12130	173851	0	2
2015.05.01	1.12149	1.12899	1.11743	1.11954	118340	0	2
2015.05.03	1.11920	1.12000	1.11895	1.11931	1421	0	2
2015.05.04	1.11928	1.12245	1.11224	1.11483	105130	0	2
2015.05.05	1.11475	1.12229	1.10661	1.11852	126652	0	2
2015.05.06	1.11858	1.13701	1.11747	1.13425	153856	0	2
2015.05.07	1.13425	1.13915	1.12367	1.12510	156061	0	2
2015.05.08	1.12525	1.12885	1.11787	1.12015	149236	0	2
2015.05.10	1.12000	1.12057	1.11973	1.12004	589	0	2
2015.05.11	1.12004	1.12040	1.11306	1.11514	121482	0	2
2015.05.12	1.11516	1.12785	1.11340	1.12210	129071	0	2
2015.05.13	1.12206	1.13825	1.12019	1.13499	134582	0	2
2015.05.14	1.13502	1.14445	1.13402	1.14064	138809	0	2
2015.05.15	1.14072	1.14666	1.13237	1.14470	131948	0	2
2015.05.17	1.14459	1.14492	1.14407	1.14428	324	0	2
2015.05.18	1.14426	1.14467	1.12983	1.13141	117918	0	2
2015.05.19	1.13149	1.13263	1.11185	1.11452	146453	0	2
2015.05.20	1.11454	1.11519	1.10619	1.10914	156596	0	2
2015.05.21	1.10915	1.11811	1.10798	1.11076	135899	0	2
2015.05.22	1.11066	1.12084	1.10020	1.10139	132869	0	2
2015.05.24	1.10029	1.10087	1.09651	1.09763	1835	0	2
2015.05.25	1.09789	1.10095	1.09586	1.09788	64383	0	2
2015.05.26	1.09790	1.09800	1.08631	1.08722	139632	0	2
2015.05.27	1.08725	1.09291	1.08191	1.09002	133782	0	2
2015.05.28	1.09002	1.09724	1.08667	1.09584	148699	0	2
2015.05.29	1.09577	1.10063	1.09257	1.09904	130373	0	2
2015.05.31	1.09812	1.09883	1.09801	1.09801	545	0	2
2015.06.01	1.09802	1.09824	1.08871	1.09208	132262	0	2
2015.06.02	1.09209	1.11941	1.09157	1.11510	157148	0	2
2015.06.03	1.11511	1.12852	1.10793	1.12673	155939	0	2
2015.06.04	1.12678	1.13797	1.12209	1.12234	157852	0	2
2015.06.05	1.12238	1.12799	1.10494	1.11113	159690	0	2
2015.06.07	1.10948	1.11062	1.10948	1.10987	937	0	3
2015.06.08	1.10988	1.13070	1.10841	1.12795	137712	0	2
2015.06.09	1.12793	1.13452	1.12139	1.12761	153184	0	2
2015.06.10	1.12761	1.13864	1.12594	1.13188	176038	0	2
2015.06.11	1.13210	1.13314	1.11816	1.12379	146962	0	2
2015.06.12	1.12395	1.12964	1.11509	1.12680	148353	0	2
2015.06.14	1.12110	1.12312	1.12100	1.12141	1366	0	2
2015.06.15	1.12164	1.12943	1.11890	1.12814	127728	0	2
2015.06.16	1.12803	1.13297	1.12045	1.12446	116185	0	2
2015.06.17	1.12451	1.13577	1.12063	1.13403	133129	0	2
2015.06.18	1.13400	1.14364	1.13301	1.13680	143921	0	2
2015.06.19	1.13675	1.13975	1.12918	1.13484	106569	0	2
2015.06.21	1.13724	1.13765	1.13637	1.13680	750	0	2
2015.06.22	1.13677	1.14102	1.13115	1.13392	118802	0	2
2015.06.23	1.13405	1.13474	1.11348	1.11671	132300	0	2
2015.06.24	1.11666	1.12349	1.11595	1.12030	124452	0	2
2015.06.25	1.12030	1.12276	1.11535	1.12002	108358	0	2
2015.06.26	1.12006	1.12196	1.11295	1.11708	98700	0	2
2015.06.28	1.10062	1.10081	1.09550	1.09878	3556	0	2
2015.06.29	1.09853	1.12785	1.09542	1.12296	170339	0	2
2015.06.30	1.12298	1.12443	1.11121	1.11425	147437	0	2
2015.07.01	1.11429	1.11709	1.10425	1.10541	124806	0	2
2015.07.02	1.10541	1.11210	1.10320	1.10860	110631	0	2
2015.07.03	1.10858	1.11190	1.10650	1.11069	86119	0	2
2015.07.05	1.09914	1.09959	1.09692	1.09811	2704	0	2
2015.07.06	1.09922	1.10955	1.09790	1.10555	126564	0	2
2015.07.07	1.10553	1.10564	1.09163	1.09970	144125	0	2
2015.07.08	1.09971	1.10926	1.09742	1.10730	145570	0	2
2015.07.09	1.10737	1.11251	1.09914	1.10456	126279	0	2
2015.07.10	1.10457	1.12156	1.10440	1.11501	140977	0	2
2015.07.12	1.10923	1.11408	1.10923	1.11401	1291	0	2
2015.07.13	1.11305	1.11967	1.09956	1.10051	127318	0	2
2015.07.14	1.10044	1.10839	1.09651	1.10071	121177	0	2
2015.07.15	1.10072	1.10354	1.09297	1.09455	117041	0	2
2015.07.16	1.09456	1.09625	1.08553	1.08755	115729	0	2
2015.07.17	1.08756	1.09067	1.08276	1.08276	94748	0	2
2015.07.19	1.08314	1.08365	1.08276	1.08328	2036	0	2
2015.07.20	1.08320	1.08701	1.08082	1.08212	92146	0	2
2015.07.21	1.08215	1.09690	1.08113	1.09375	111580	0	2
2015.07.22	1.09372	1.09667	1.08692	1.09278	108562	0	2
2015.07.23	1.09276	1.10181	1.09215	1.09826	112906	0	2
2015.07.24	1.09825	1.09958	1.09253	1.09776	95954	0	2
2015.07.26	1.09810	1.09830	1.09742	1.09764	485	0	7
2015.07.27	1.09766	1.11294	1.09687	1.10914	114692	0	2
2015.07.28	1.10915	1.10994	1.10221	1.10611	98807	0	2
2015.07.29	1.10616	1.10837	1.09667	1.09786	118610	0	2
2015.07.30	1.09787	1.09891	1.08932	1.09316	113477	0	2
2015.07.31	1.09316	1.11140	1.09209	1.09836	133535	0	2
2015.08.02	1.09721	1.09831	1.09712	1.09783	955	0	5
2015.08.03	1.09792	1.09959	1.09412	1.09521	104886	0	2
2015.08.04	1.09523	1.09875	1.08786	1.08898	113063	0	2
2015.08.05	1.08899	1.09332	1.08478	1.08992	119121	0	2
2015.08.06	1.08991	1.09433	1.08732	1.09248	109305	0	2
2015.08.07	1.09247	1.09782	1.08552	1.09644	109350	0	2
2015.08.09	1.09625	1.09647	1.09611	1.09611	587	0	2
2015.08.10	1.09609	1.10413	1.09253	1.10161	102571	0	2
2015.08.11	1.10160	1.10882	1.09603	1.10421	140026	0	2
2015.08.12	1.10419	1.12136	1.10239	1.11570	143051	0	2
2015.08.13	1.11584	1.11889	1.10797	1.11537	113995	0	2
2015.08.14	1.11537	1.11886	1.10976	1.11072	106532	0	2
2015.08.16	1.11151	1.11231	1.11077	1.11128	1399	0	2
2015.08.17	1.11137	1.11247	1.10584	1.10787	92841	0	2
2015.08.18	1.10786	1.10937	1.10170	1.10267	93231	0	2
2015.08.19	1.10267	1.11341	1.10176	1.11207	117361	0	2
2015.08.20	1.11210	1.12442	1.11070	1.12332	127077	0	2
2015.08.21	1.12331	1.13879	1.12289	1.13852	154200	0	2
2015.08.23	1.13728	1.13849	1.13712	1.13737	1039	0	2
2015.08.24	1.13750	1.17139	1.13690	1.15774	247778	0	2
2015.08.25	1.15790	1.16043	1.13966	1.15184	210351	0	2
2015.08.26	1.15157	1.15608	1.12911	1.13134	204912	0	2
2015.08.27	1.13137	1.13643	1.12032	1.12455	161894	0	2
